nombre,telefono,direccion,latitud,longitud,municipio,categoria
Rock Out Café,,"Villa Maria Marginal A-1 Esquina, Calle Francisco Alvarez, Manatí, 00674, Puerto Rico",18.4305896,-66.4911499,Manatí,Jangueo
Pata Pata,,"FG23+F8X, PR-1685, Manatí, 00674, Puerto Rico",18.4522749,-66.4968712,Manatí,Jangueo
Donde no te ven,,"6684, Km. 0.4, Manatí, 00674, Puerto Rico",18.4668366,-66.49432890000001,Manatí,Jangueo
La Picadera Bar & Restaurant,,"307 C. del Recinto Sur, San Juan, 00901, Puerto Rico",18.4645329,-66.1136587,Manatí,Restaurantes
Todo Pasa Sport Bar,,"CGJ7+WP2, Cll Fernandez Vangas, Manatí, 00674, Puerto Rico",18.4323333,-66.4856111,Manatí,Jangueo
Rico Arepa,,"KM.HM 2.9 CARR 685 BO, Tierras Nuevas Poniente, Manatí 00674, Puerto Rico",18.4655895,-66.4863353,Manatí,Jangueo
Restaurant El Tren de Cano,,"Carr. #2 K.M 48.0, Manatí, 00674, Puerto Rico",18.4329615,-66.4773421,Manatí,Restaurantes
Vega’s Hit N Run Bar N Batting Cage,,"FF2Q+42P, Tierras Nuevas Poniente, Manatí 00674, Puerto Rico",18.4503351,-66.5124311,Manatí,Jangueo
El Mesón Sandwiches (Manatí),,"Carr. #2 km. 4.8 Esq. Carr. 149, Manatí, 00674, Puerto Rico",18.431249,-66.4756553,Manatí,Jangueo
Sartenes,,"Coto Nte., Manatí, 00674, Puerto Rico",18.4389736,-66.4519262,Manatí,Jangueo
Costa Azul Restaurant & Lounge,,"FG86+7WV, Manatí, 00674, Puerto Rico",18.46612,-66.4882155,Manatí,Restaurantes
Freddy's Burger,,"Carretera 685 Manatí, Puerto Rico, Tierras Nuevas Poniente, Manatí 00674, Puerto Rico",18.4631655,-66.4926614,Manatí,Jangueo
El Jangueito,,"PR-149 Km. 6.8, Manatí, 00674, Puerto Rico",18.4174027,-66.48217960000001,Manatí,Jangueo
La Preñá - Manatí,,"km.47.8 PR-2, Manatí, 00674, Puerto Rico",18.4320625,-66.47694729999999,Manatí,Jangueo
Los Rabanos Supermarket,,"Carr 604 km 3.1, Manatí, 00674, Puerto Rico",18.4570519,-66.4826866,Manatí,Jangueo
K-feína Coffee Shop Manatí,,"PR-64Sxtfg3, Manatí, 00674, Puerto Rico",18.3792624,-66.4835458,Manatí,Jangueo
El Campito Restaurant Manati,,"PR-6668, Manatí, 00674, Puerto Rico",18.4193133,-66.4833885,Manatí,Restaurantes
Pollo Costero,,"Manatí, 00674, Puerto Rico",18.4476104,-66.4982184,Manatí,Jangueo
Lechonera Rancho Alegre,,"Unnamed Road, CG9G+QRX, Manatí, 00674, Puerto Rico",18.4194886,-66.47289599999999,Manatí,Jangueo
The Flight Park,,"CXPQ+R5G, Carolina, 00979, Puerto Rico",18.4370595,-66.01203989999999,Manatí,Jangueo
Pastelillos Lamboy,,"carretera #2 kilometro 45.4, Manatí, 00674, Puerto Rico",18.4384773,-66.4529841,Manatí,Jangueo
Tony's Place,,"CG9P+6F3, Coto Sur, Manatí 00674, Puerto Rico",18.4180237,-66.4638141,Manatí,Jangueo
Pa'l Alambique,,"Barrio Tierras Nueva Carr La Luisa 616, Km 0.4, Manati, Manatí 00674, Puerto Rico",18.4482841,-66.50194809999999,Manatí,Jangueo
Barrachina,,"104 C. de la Fortaleza, San Juan, 00901, Puerto Rico",18.4645122,-66.1174211,Manatí,Jangueo
Fu Hou Sushi Bar,,"119 Carretera 149, Manatí, 00674, Puerto Rico",18.4312983,-66.47614109999999,Manatí,Jangueo
PanPan Manati,,"PR-685 k.m. 4.7, Manatí, 00674, Puerto Rico",18.4655127,-66.4923165,Manatí,Jangueo
Expreso Beer and More,,"Carretera 149, Manatí, 00674, Puerto Rico",18.383665,-66.4837368,Manatí,Jangueo
Voka'o Sport Bar,,"50 Paseo del Atenas, Manatí, 00674, Puerto Rico",18.4292991,-66.4911441,Manatí,Jangueo
Los Pinos Café,,"Ave Ponce de Leon, 659 C. Salva, San Juan, 00907, Puerto Rico",18.4565314,-66.0844659,Manatí,Jangueo
La Factoría,,"51 C. de San José, San Juan, 00901, Puerto Rico",18.4672058,-66.1175368,Manatí,Jangueo
Wingstop,,"Km 50 PR-2, Manatí, 00674, Puerto Rico",18.4289181,-66.4976866,Manatí,Jangueo
PIGS Beer Garden,,"25 Altos, Paseo del Atenas, Manatí, 00674, Puerto Rico",18.4282406,-66.4940479,Manatí,Jangueo
Bella Vista,,"Ave Pk Gdns, San Juan, 00983, Puerto Rico",18.3889173,-66.0316184,Manatí,Jangueo
La Intriga de Doña Tata,,"URB, Urb. Estancias de Manatí, Manatí, 00674, Puerto Rico",18.4348774,-66.4954443,Manatí,Jangueo
Veronica's Bakery,,"Puerto Rico 2, 00674, Manatí 00674, Puerto Rico",18.4358307,-66.4646437,Manatí,Jangueo
Mil Historias Mesón y Pico,,"16 PR-668, Manatí, 00674, Puerto Rico",18.4315483,-66.4844748,Manatí,Jangueo
El Punto 8 Sport Bar,,"901 Cll Hypolais, San Juan, 00924, Puerto Rico",18.4083342,-66.0077283,Manatí,Jangueo
El Desvío Sports Bar and Restaurant,,"6CG4+4GW, PR-5141, Jayuya, 00664, Puerto Rico",18.2253608,-66.5936694,Manatí,Restaurantes
Deaverdura,,"200 Sol St, San Juan, 00901, Puerto Rico",18.4667981,-66.1165421,Manatí,Jangueo
El Colmado del Pueblo,,"CGH5+858, Calle Celis Aguilera, Manatí, 00674, Puerto Rico",18.4284098,-66.4919705,Manatí,Jangueo
Seis-93 Patio Bar & Picadera,,"CHVJ+27R, PR-2, Vega Baja, 00693, Puerto Rico",18.4426045,-66.41935289999999,Manatí,Jangueo
Nutrition World Manatí,,"Villa Maria Shoppimng Center, 28 Carr Puerto Rico 2, Manatí, 00674, Puerto Rico",18.4308977,-66.4892881,Manatí,Jangueo
Atenas Bakery,,"Plaza Puerta del Sol, 7 PR-2 km. 49, Manatí, 00674, Puerto Rico",18.4306012,-66.4926997,Manatí,Jangueo
La Cantina Karaoke Bar & Restaurant,,"304 Av. Juan Ponce de León, San Juan, 00918, Puerto Rico",18.4245107,-66.0577606,Manatí,Restaurantes
La Bodega Bar And Gril,,"Bo Sabana seca #2, PR-668, Manatí, 00674, Puerto Rico",18.4217787,-66.4782819,Manatí,Jangueo
Mitaza Coffee House,,"PR-685 BO Km 2.6, Manatí, 00674, Puerto Rico",18.4483405,-66.4976712,Manatí,Jangueo
Tirado’s Sport Bar,,"9GJQ+264, Manatí 00674, Puerto Rico",18.3800111,-66.46192169999999,Manatí,Jangueo
Mil Amores Mexican Bar & Grill,,"922 C. Eider, San Juan, 00924, Puerto Rico",18.4045407,-66.0084293,Manatí,Jangueo
Bakano’s Sport Bar,,"Carretera 149 km 8.4, Manatí, 00674, Puerto Rico",18.3788928,-66.4810976,Manatí,Jangueo
El Sabor Jayuyano,,"6C96+M9G, Paseo Los Maestros, Jayuya, 00664, Puerto Rico",18.219175,-66.5890403,Manatí,Jangueo
Manatí Fried Chicken,,"CGPM+23V, Manatí, 00674, Puerto Rico",18.4351101,-66.4673415,Manatí,Jangueo
Agranel Market Restaurant,,"FG89+G5W, Tierras Nuevas Poniente, Manatí 00674, Puerto Rico",18.466367,-66.482041,Manatí,Restaurantes
Sabor Frappé - Manatí,,"Barrio Cotto Norte Carr.#2 km. 47.8, Manatí, 00674, Puerto Rico",18.4321713,-66.4770279,Manatí,Jangueo
El Nuevo Auténtico,,"Dropped Pin near Yeguada Vega Baja 00693, Vega Baja 00693, Puerto Rico",18.4817398,-66.42316869999999,Manatí,Jangueo
Patria Mia,,"loma massini, Cll Eucalipto, Jayuya, 00664, Puerto Rico",18.2207517,-66.591478,Manatí,Jangueo
La Braza Smokehouse,,"FHJF+PJF, Vega Baja, 00693, Puerto Rico",18.4818248,-66.4259376,Manatí,Jangueo
Dora's Health Food,,"CGJF+RG2 Trigal Plaza, Manatí, 00674, Puerto Rico",18.4320155,-66.4762204,Manatí,Jangueo
Hazel Bar,,"1000 122 The Mall of San Juan Blvd, San Juan, 00926, Puerto Rico",18.4124925,-66.02525179999999,Manatí,Jangueo
Acai Express Monte Real Manatí,,"CGQV+F8, Manatí 00674, Puerto Rico",18.4390675,-66.4567002,Manatí,Jangueo
Alcapurrias La 15 HATILLO PR,,"F5QM+QW8, Cll G, Hatillo, 00659, Puerto Rico",18.474496,-66.8262707,Manatí,Jangueo
El Rincón de Los Recuerdos,,"Maricao, 00606, Puerto Rico",18.1873125,-66.9821875,Maricao,Restaurantes
la casita criolla,,"en el cruce de, PR-357, Maricao, 00606, Puerto Rico",18.1895481,-66.9999692,Maricao,Restaurantes
Lee Mary's Pizza,,"52JC+CM6, Calle José de Diego, Maricao, 00606, Puerto Rico",18.181032,-66.9783642,Maricao,Restaurantes
El Buen Café,,"52J9+8VW, Cll Corchado, Maricao, 00606, Puerto Rico",18.1808737,-66.980297,Maricao,Restaurantes
787 Coffee Shop - Hacienda Iluminada,,"PR-128 Interior Km 31.2, Maricao, 00606, Puerto Rico",18.1693887,-66.8751844,Maricao,Coffee Shops
Cafe El Mañanero,,"539V+FRR, PR-105, Maricao, 00606, Puerto Rico",18.1687271,-66.9054821,Maricao,Coffee Shops
Erik's Bakery and Pastry Shop,,"2 Ave. Pedro Albizu Campos, Maricao, 00606, Puerto Rico",18.1822645,-66.9812805,Maricao,Coffee Shops
El Buen Café,,"52J9+8VW, Cll Corchado, Maricao, 00606, Puerto Rico",18.1808737,-66.980297,Maricao,Coffee Shops
Café Oro de Puerto Rico,,"PR-129, Lares, 00669, Puerto Rico",18.3121924,-66.87564139999999,Maricao,Coffee Shops
Hacienda Pons,,"PR-128 km 39.4 Bo. Bartolo Sector, Castañer, Lares 00669, Puerto Rico",18.1945429,-66.84581229999999,Maricao,Coffee Shops
"Puerto Rico Coffee Company, Inc.",,"Finca La Guava, Carretera 425 KM 1.1, Interior Sector Orama, Maricao, 00606, Puerto Rico",18.172561,-66.96307399999999,Maricao,Coffee Shops
Delicias Café,,"00606, Maricao, 00606, Puerto Rico",18.1686399,-66.8953619,Maricao,Coffee Shops
Café Cola'o,,"C. Marina, San Juan, 00901, Puerto Rico",18.463489,-66.1129937,Maricao,Coffee Shops
Hacienda Tres Ángeles,,"129 km. 38.4, Adjuntas 00601, Puerto Rico",18.2276419,-66.8068904,Maricao,Coffee Shops
Café Don Luis Coffee Bar,,"Calle Santiago Vivaldi, Esquina, Calle Baldorioty, Yauco, 00698, Puerto Rico",18.0339393,-66.84991169999999,Maricao,Coffee Shops
Doppio Coffee Bar,,"PR-181 Bo KM 37, San Lorenzo, 00754, Puerto Rico",18.2129812,-65.9621727,Maricao,Coffee Shops
El Kafé,,"PR-924, Humacao, 00791, Puerto Rico",18.1480719,-65.8257624,Maricao,Coffee Shops
La Casona de Artemio,,"PR-408, Las Marías, 00670, Puerto Rico",18.2141513,-66.9768078,Maricao,Coffee Shops
PanCafé El Buren,,"18, 757546 281520, -66, Utuado, 00641, Puerto Rico",18.281565,-66.7575659,Maricao,Coffee Shops
Hacienda Muñoz,,"Carr. 181, Bo km 37, San Lorenzo 00754, Puerto Rico",18.2127504,-65.9622182,Maricao,Coffee Shops
Café Gran Batey,,"PR-6102 PR-111 km 50.1, Utuado, 00641, Puerto Rico",18.2880932,-66.76959599999999,Maricao,Coffee Shops
Café Tres Picachos,,"PR-144, Ramal 539 Kilometro 2.7, Jayuya, 00664, Puerto Rico",18.1892855,-66.56183,Maricao,Coffee Shops
Erik's Bakery and Pastry Shop,,"2 Ave. Pedro Albizu Campos, Maricao, 00606, Puerto Rico",18.1822645,-66.9812805,Maricao,Panaderías
Panadería Maranta,,"9MM8+PVG, Maricao, Vega Alta 00692, Puerto Rico",18.383747,-66.3326,Maricao,Panaderías
ERIK BAKERY,,"Buzon 5662, Mayagüez, 00682, Puerto Rico",18.250155,-67.17587999999999,Maricao,Panaderías
Las Tablas,,"Carr 357 km. 0.0, Maricao, 00606, Puerto Rico",18.1814537,-66.98092869999999,Maricao,Jangueo
El Rincón de Los Recuerdos,,"Maricao, 00606, Puerto Rico",18.1873125,-66.9821875,Maricao,Jangueo
Sol Y Mar,,"Carretera 690 Km 7.4, Sabana, Vega Alta 00692, Puerto Rico",18.480682,-66.3410778,Maricao,Jangueo
Charlie's Bar & Grill,,"PR-3, Humacao, 00791, Puerto Rico",18.1116948,-65.8223445,Maricao,Jangueo
Miramar Bar,,"35PM+9RM, PR-906, Humacao, 00791, Puerto Rico",18.0859613,-65.8154504,Maricao,Jangueo
Lee Mary's Pizza,,"52JC+CM6, Calle José de Diego, Maricao, 00606, Puerto Rico",18.181032,-66.9783642,Maricao,Jangueo
Los Tres Palos,,"Carr.111 Int KM 3.8 solar B Bo.Pueblo, Lares, 00669, Puerto Rico",18.2961612,-66.87228929999999,Maricao,Jangueo
La Casona de Artemio,,"PR-408, Las Marías, 00670, Puerto Rico",18.2141513,-66.9768078,Maricao,Jangueo
Cafe El Mañanero,,"539V+FRR, PR-105, Maricao, 00606, Puerto Rico",18.1687271,-66.9054821,Maricao,Jangueo
El Cepo Restaurante Mirador,,"Carretera 436 KM 2.2 Barrio, Lares, 00669, Puerto Rico",18.2746877,-66.8965218,Maricao,Restaurantes
El Buen Café,,"52J9+8VW, Cll Corchado, Maricao, 00606, Puerto Rico",18.1808737,-66.980297,Maricao,Jangueo
Harbor Restaurant,,"Pso Bachon Velazquez, Rincón, 00602, Puerto Rico",18.3424703,-67.25675939999999,Maricao,Restaurantes
Erik's Bakery and Pastry Shop,,"2 Ave. Pedro Albizu Campos, Maricao, 00606, Puerto Rico",18.1822645,-66.9812805,Maricao,Jangueo
Cocina Mia Food Truck,,"https://maps.google.com/?q=18.290720, #66.890823, Lares, 00669, Puerto Rico",18.2906847,-66.8908795,Maricao,Food Trucks
Leña Eh Food Truck,,"1006 PR-25, San Juan, 00901, Puerto Rico",18.4530985,-66.0785191,Maricao,Food Trucks
Tripleta El Famoso Food Truck,,"Km 79.2, PR-3, Humacao, 00791, Puerto Rico",18.145546,-65.8132372,Maricao,Food Trucks
Kerepakupai Vená Food truck,,"Carr Puerto Rico 2 Km 3.9, San Juan, 00901, Puerto Rico",18.421583,-66.0987379,Maricao,Food Trucks
El Viajero Food Truck,,"7R8Q+JHP, Mayagüez, 00682, Puerto Rico",18.2665925,-67.1610549,Maricao,Food Trucks
Miramar Food Truck Park,,"1006 Av. de la Constitución, San Juan, 00907, Puerto Rico",18.4531242,-66.07851149999999,Maricao,Food Trucks
Cupey Food Truck Park,,"PR-176, antes calle Tejas, Ave Victor M Labiosa, San Juan, 00926, Puerto Rico",18.375297,-66.05441569999999,Maricao,Food Trucks
International Food Truck Park,,"110, km 32, Maleza Alta, Aguadilla 00603, Puerto Rico",18.5052448,-67.1136807,Maricao,Food Trucks
Taquería Food Truck,,"9RVP+PR, Aguada 00602, Puerto Rico",18.3941656,-67.1628169,Maricao,Food Trucks
Erik's Bakery and Pastry Shop,,"2 Ave. Pedro Albizu Campos, Maricao, 00606, Puerto Rico",18.1822645,-66.9812805,Maricao,Postres
Tradizzio Repostería Artesanal,,"66 C. Cristina, Ponce, 00730, Puerto Rico",18.0120252,-66.6123363,Maricao,Postres
Lee Mary's Pizza,,"52JC+CM6, Calle José de Diego, Maricao, 00606, Puerto Rico",18.181032,-66.9783642,Maricao,Postres
Las Tablas,,"Carr 357 km. 0.0, Maricao, 00606, Puerto Rico",18.1814537,-66.98092869999999,Maricao,Jangueo
La Factoría,,"51 C. de San José, San Juan, 00901, Puerto Rico",18.4672058,-66.1175368,Maricao,Jangueo
El Rincón de Los Recuerdos,,"Maricao, 00606, Puerto Rico",18.1873125,-66.9821875,Maricao,Jangueo
The Mar Azul,,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Maricao,Jangueo
Club Hiedra Restaurant & Bar,,"60 Condado Ave, San Juan, 00907, Puerto Rico",18.4548264,-66.07263809999999,Maricao,Restaurantes
El Desahogo,,"PR-152, Naranjito 00719, Puerto Rico",18.2497295,-66.2856575,Maricao,Jangueo
Sol Y Mar,,"Carretera 690 Km 7.4, Sabana, Vega Alta 00692, Puerto Rico",18.480682,-66.3410778,Maricao,Jangueo
Los Tres Palos,,"Carr.111 Int KM 3.8 solar B Bo.Pueblo, Lares, 00669, Puerto Rico",18.2961612,-66.87228929999999,Maricao,Jangueo
El Boricua,,"5 C. Saldaña, San Juan, 00925, Puerto Rico",18.4004908,-66.051732,Maricao,Jangueo
Beerloteca,,"CR7Q+CC, Aguadilla, Aguada 00602, Puerto Rico",18.4135625,-67.16143749999999,Maricao,Jangueo
Harbor Restaurant,,"Pso Bachon Velazquez, Rincón, 00602, Puerto Rico",18.3424703,-67.25675939999999,Maricao,Restaurantes
Cowboys Cantina & Outside Grill,,"PR-115 Km 11.6 Interior, Rincón, 00677, Puerto Rico",18.3317593,-67.2390509,Maricao,Jangueo
Caddy's Calypso,,"PR-413 K.M 2.5, Rincón, 00677, Puerto Rico",18.3576342,-67.2687158,Maricao,Jangueo
Lee Mary's Pizza,,"52JC+CM6, Calle José de Diego, Maricao, 00606, Puerto Rico",18.181032,-66.9783642,Maricao,Jangueo
La Barrita de Norbert,,"10 Cll Corchado, Maricao, 00606, Puerto Rico",18.1808047,-66.9801895,Maricao,Jangueo
Las Tablas,,"Carr 357 km. 0.0, Maricao, 00606, Puerto Rico",18.1814537,-66.98092869999999,Maricao,Jangueo
Casa Jíbara 00606,,"52H7+74, Maricao 00606, Puerto Rico",18.1781825,-66.9871309,Maricao,Jangueo
El Rincón de Los Recuerdos,,"Maricao, 00606, Puerto Rico",18.1873125,-66.9821875,Maricao,Jangueo
Lee Mary's Pizza,,"52JC+CM6, Calle José de Diego, Maricao, 00606, Puerto Rico",18.181032,-66.9783642,Maricao,Jangueo
El Cabo,,"PR-187, Carolina, Loíza 00772, Puerto Rico",18.4569308,-65.98541159999999,Maricao,Jangueo
El Buen Café,,"52J9+8VW, Cll Corchado, Maricao, 00606, Puerto Rico",18.1808737,-66.980297,Maricao,Jangueo
La Chefi restaurante y barra,,"402 C. San Agustín, San Juan, 00901, Puerto Rico",18.4641101,-66.0953485,Maricao,Restaurantes
Cafe El Mañanero,,"539V+FRR, PR-105, Maricao, 00606, Puerto Rico",18.1687271,-66.9054821,Maricao,Jangueo
Erik's Bakery and Pastry Shop,,"2 Ave. Pedro Albizu Campos, Maricao, 00606, Puerto Rico",18.1822645,-66.9812805,Maricao,Jangueo
Our House Rest & Bar,,"100 Av. San Patricio ST-10, Guaynabo, 00968, Puerto Rico",18.4081776,-66.1058065,Maricao,Jangueo
Bohiques Rest & Bar,,"58 Cll Hatillo, San Juan, 00918, Puerto Rico",18.4108905,-66.0550689,Maricao,Jangueo
Rafi's Restaurant Bar & Grill,,"187, km 4.5, Loíza, 00772, Puerto Rico",18.457347,-65.9855128,Maricao,Jangueo
Negocio Carlos Seda,,"2 Calle Zuzuarregui, Maricao, 00606, Puerto Rico",18.1821014,-66.98141369999999,Maricao,Jangueo
DESARROPE BY Vidy's,,"104 Av. Universidad, San Juan, 00925, Puerto Rico",18.4029816,-66.0548271,Maricao,Jangueo
Oasis Tapas & Lounge,,"Puerto Rico 6, 4 Condado Ave, San Juan, 00907, Puerto Rico",18.4567519,-66.0714175,Maricao,Jangueo
El CAPORAL,,"9XWJ+M53, San Juan, 00924, Puerto Rico",18.3966413,-66.01958619999999,Maricao,Jangueo
Sagra,,"37 Calle Francisco M Quinonez, Sabana Grande, 00637, Puerto Rico",18.0787595,-66.96665279999999,Maricao,Jangueo
Identidad Cocktail Bar,,"962 PR-25, San Juan, 00907, Puerto Rico",18.4531708,-66.07916519999999,Maricao,Jangueo
El Refugio,,"CW3W+XHJ, Calle, San Juan, 00925, Puerto Rico",18.4049632,-66.05361200000002,Maricao,Jangueo
Maricao PR,,"52J9+PP2, PR-357, Maricao, 00606, Puerto Rico",18.1817707,-66.9807404,Maricao,Jangueo
Pako Pepe,,"Av. John F. Kennedy Km .1, Maunabo, 00707, Puerto Rico",18.0057504,-65.9025249,Maunabo,Restaurantes
Restaurante Paisajes Curet,,"PR-3, Maunabo, 00707, Puerto Rico",17.9803662,-65.9103954,Maunabo,Restaurantes
Agua Viva Restaurant & Bar,,"Bo. Emajaguas, PR-901, Maunabo, 00707, Puerto Rico",18.0032186,-65.87656299999999,Maunabo,Restaurantes
Salseo Restaurant,,"2437+4C3, PR-901, Maunabo, 00707, Puerto Rico",18.0027651,-65.8864662,Maunabo,Restaurantes
El Muelle Restaurant Bar & Grill,,"X4R6+MHV, PR-760, Maunabo, 00707, Puerto Rico",17.9917443,-65.8885961,Maunabo,Jangueo
Ecuarican Bar Restaurant,,"2367 PR-901, Yabucoa, Maunabo 00707, Puerto Rico",18.0159355,-65.8611679,Maunabo,Restaurantes
La Lomita del Sueño de un Jibarito,,"2425+JQ8, PR-901, Maunabo, 00707, Puerto Rico",18.0015435,-65.89055890000002,Maunabo,Restaurantes
BAGUAS BAR & RESTAURANT,,"Bo. Emajaguas, PR-901, Maunabo, 00707, Puerto Rico",18.0022529,-65.8768773,Maunabo,Restaurantes
El Callejón,,"2452+34G, C. Muñoz Rivera, Maunabo, 00707, Puerto Rico",18.0076825,-65.899666,Maunabo,Restaurantes
El Paraíso del Caribe,,"PR-901, Maunabo 00707, Puerto Rico",18.0035305,-65.8741075,Maunabo,Restaurantes
La Cocina de Juanita,,"13 Cll Antonio R Barcelo #21, Maunabo, 00707, Puerto Rico",18.0066736,-65.8994826,Maunabo,Restaurantes
Family's Pizza,,"7 Cll Antonio Arroyo, Maunabo, 00707, Puerto Rico",18.0076892,-65.8982025,Maunabo,Restaurantes
Ikakos Bar and Restaurant,,"No. 3, Calle Cambimbora, Naguabo, 00718, Puerto Rico",18.1894134,-65.71365469999999,Maunabo,Restaurantes
Playa Soles Bar & Grill,,"PR-3, Patillas, 00723, Puerto Rico",17.9726111,-65.9489571,Maunabo,Jangueo
El Makito,,"57QQ+5F5, PR-3, Naguabo, 00718, Puerto Rico",18.1878958,-65.7112678,Maunabo,Restaurantes
Coco's Restaurant,,"La Fanduca #138, Naguabo, 00718, Puerto Rico",18.1847589,-65.7073436,Maunabo,Restaurantes
Los Makos,,"Húcares, Naguabo 00718, Puerto Rico",18.1881691,-65.7112714,Maunabo,Restaurantes
Pelikanos Bar & Restaurant,,"3 Bda. Playa Hucares, Naguabo, 00718, Puerto Rico",18.1856047,-65.70898389999999,Maunabo,Restaurantes
El Navegante Rest. Naguabo,,"PR-3 km 66.8, Naguabo, 00718, Puerto Rico",18.1894304,-65.7133145,Maunabo,Restaurantes
Vinny's Restaurant,,"57QQ+9FF, Húcares, Naguabo 00718, Puerto Rico",18.1884326,-65.7113282,Maunabo,Restaurantes
Karakoles Restaurant & Bar,,"Naguabo, 00718, Puerto Rico",18.1894375,-65.7134375,Maunabo,Restaurantes
Super Benjy's Potatoes Taco & Grill,,"Super Benjys potatoes taco & grill, Naguabo, 00744, Puerto Rico",18.2147012,-65.7326107,Maunabo,Restaurantes
Super Benyi's Cousine,,"PR-3, Naguabo, 00718, Puerto Rico",18.1892731,-65.7125236,Maunabo,Restaurantes
Super Benjy's Cuisine,,"S/n Encima del, PR-3, Naguabo, 00718, Puerto Rico",18.1892673,-65.7125236,Maunabo,Restaurantes
TerraVento,,"PR-3 KM 66.8, Naguabo, 00718, Puerto Rico",18.1894239,-65.7129748,Maunabo,Restaurantes
La Botana,,"Callejon Mendoza, Naguabo, 00718, Puerto Rico",18.2153693,-65.82304909999999,Maunabo,Restaurantes
Orlando’s Café,,"26 C. Muñoz Rivera, Maunabo, 00707, Puerto Rico",18.0078269,-65.90037819999999,Maunabo,Coffee Shops
Diomi’s Bakery & Coffe Shop,,"14-98 Cll Francisco Steidel, Maunabo, 00707, Puerto Rico",18.0065994,-65.8984279,Maunabo,Coffee Shops
La Cocina de Juanita,,"13 Cll Antonio R Barcelo #21, Maunabo, 00707, Puerto Rico",18.0066736,-65.8994826,Maunabo,Coffee Shops
Luna Coffee & Latin Kitchen,,"352 Av. Américo Miranda, San Juan, 00927, Puerto Rico",18.3996731,-66.0681191,Maunabo,Coffee Shops
Super Danny's Market,,"31 C. Muñoz Rivera, Maunabo, 00707, Puerto Rico",18.0079427,-65.9001646,Maunabo,Coffee Shops
Sin Prisa Coffee Shop,,"1804 C. Loíza, San Juan, 00911, Puerto Rico",18.4514175,-66.05944769999999,Maunabo,Coffee Shops
Colmado y Cafetería Lili,,"243F+882, Emajagua, Maunabo 00707, Puerto Rico",18.0032553,-65.8767294,Maunabo,Coffee Shops
Caffe Cano,,"24 Cll Dr Janer, Maunabo, 00707, Puerto Rico",18.0060771,-65.8978988,Maunabo,Coffee Shops
Los Muchachos Mini Market,,"65 C. Muñoz Rivera, Maunabo, 00707, Puerto Rico",18.0065699,-65.8980364,Maunabo,Coffee Shops
El Callejón,,"2452+34G, C. Muñoz Rivera, Maunabo, 00707, Puerto Rico",18.0076825,-65.899666,Maunabo,Coffee Shops
Ecuarican Bar Restaurant,,"2367 PR-901, Yabucoa, Maunabo 00707, Puerto Rico",18.0159355,-65.8611679,Maunabo,Restaurantes
Restaurante Paisajes Curet,,"PR-3, Maunabo, 00707, Puerto Rico",17.9803662,-65.9103954,Maunabo,Restaurantes
Espresso Lab Coffee Shop,,"8020 Tartak St Hyatt Centric San Juan, Lobby, 8020 José M. Tartak Ave, Carolina, 00979, Puerto Rico",18.4406718,-66.02198229999999,Maunabo,Coffee Shops
Hacienda San Pedro,,"211 Av. Ing. Manuel Domenech, San Juan, 00918, Puerto Rico",18.4151705,-66.0601792,Maunabo,Coffee Shops
Sabor Frappé Maunabo,,"PR-760, Maunabo, 00707, Puerto Rico",18.005484,-65.902306,Maunabo,Coffee Shops
Bakery Box,,"9X8R+MGG, Trujillo Alto, 00976, Puerto Rico",18.3665831,-66.0086367,Maunabo,Panaderías
Higüerillo Bakery,,"Int. 950 km 0.0, Naguabo, 00718, Puerto Rico",18.2182995,-65.8289449,Maunabo,Panaderías
